101019080	20150917	220408.4	49.149	8.155	0.65	M	LER
101019082	20150926	221052.6	49.15	8.158	1.23	M	LER
101019084	20150929	155836.3	49.151	8.159	1.35	M	LER
101019318	20160106	220656.1	49.148	8.157	0.78	M	LER
101019322	20160109	191508.6	49.152	8.156	0.78	M	LER
101020312	20160212	25643.5	49.148	8.153	1.32	M	LER
101020317	20160212	125621.7	49.148	8.154	0.88	M	LER
101021713	20160413	30640.7	49.148	8.153	0.75	M	LER
101021716	20151003	92743.1	49.151	8.158	1.46	M	LER
101022491	20160522	61659.9	49.151	8.157	1.47	M	LER
101023108	20160529	171758	49.183	8.125	0.71	M	LER
101023603	20160708	53933.9	49.162	8.148	0.73	M	LER
101023626	20160817	195013.3	49.181	8.127	0.79	M	LER
101023635	20160821	145952.3	49.129	8.192	0.11	M	LER
101023824	20131005	1744.9	49.155	8.197	LER		
101023827	20131029	185610.3	49.191	8.12	LER		
101023829	20131002	13016.9	49.161	8.156	-0.65	M	LER
101023831	20131005	15502.8	49.159	8.157	0.69	M	LER
101023832	20131007	92258.3	49.151	8.157	-0.2	M	LER
101023833	20131007	102932	49.15	8.159	-0.27	M	LER
101023834	20131007	234449.3	49.193	8.129	-0.61	M	LER
101023835	20131010	25500.8	49.161	8.157	-0.5	M	LER
101023837	20131016	34912.9	49.149	8.16	-0.02	M	LER
101023839	20131019	95716.5	49.155	8.146	-0.33	M	LER
101023840	20131020	35713.7	49.147	8.16	-0.2	M	LER
101023841	20131025	30616.3	49.148	8.158	-0.54	M	LER
101023845	20131104	24915.9	49.189	8.118	-0.31	M	LER
101023846	20131104	24836.9	49.194	8.121	0.39	M	LER
101023847	20131104	30301.8	49.189	8.12	-0.58	M	LER
101023848	20131109	200050.4	49.153	8.155	LER		
101023849	20131110	64541.4	49.152	8.152	0.06	M	LER
101023850	20131110	71728.8	49.152	8.155	LER		
101023851	20131110	74056.3	49.151	8.152	-0.36	M	LER
101023854	20131110	132053.1	49.187	8.128	-0.22	M	LER
101023855	20131110	134257.7	49.15	8.151	LER		
101023856	20131110	202037.7	49.15	8.156	LER		
101023857	20131111	30625	49.152	8.153	LER		
101023858	20131111	33121	49.151	8.155	0.06	M	LER
101023859	20131111	64710.5	49.152	8.157	LER		
101023860	20131111	80621.2	49.151	8.156	LER		
101023861	20131111	101839.2	49.15	8.156	LER		
101023862	20131111	152937.5	49.152	8.156	LER		
101023863	20131111	175409.3	49.151	8.156	LER		
101023864	20131118	130445	49.146	8.159	-0.32	M	LER
101023865	20131118	205131.3	49.185	8.122	LER		
101023866	20131120	1658.6	49.147	8.16	-0.67	M	LER
101023867	20131120	122020.8	49.147	8.159	0.54	M	LER
101023868	20131121	160801	49.143	8.164	-0.15	M	LER
101023869	20131104	24831.3	49.193	8.122	-0.32	M	LER
101023870	20131104	30243.8	49.196	8.121	-0.24	M	LER
101023872	20131109	200027.4	49.152	8.156	0.44	M	LER
101023873	20131109	201724.8	49.151	8.162	-0.58	M	LER
101023874	20131109	231253.1	49.151	8.16	-0.62	M	LER
101023875	20131109	234758	49.15	8.159	-0.57	M	LER
101023876	20131110	14319.3	49.15	8.156	-0.09	M	LER
101023877	20131110	15214.1	49.15	8.157	-0.23	M	LER
101023878	20131110	60021.9	49.148	8.159	-0.48	M	LER
101023879	20131110	62303.5	49.15	8.149	-0.69	M	LER
101023880	20131110	63558.4	49.152	8.153	0.31	M	LER
101023881	20131110	64530.8	49.151	8.152	0.17	M	LER
101023884	20131110	70538.4	49.152	8.156	-0.37	M	LER
101023885	20131110	71714.3	49.152	8.155	0.23	M	LER
101023886	20131110	91413.8	49.15	8.158	-0.49	M	LER
101023887	20131110	94241.3	49.15	8.156	-0.47	M	LER
101023888	20131110	111340.8	49.155	8.161	-0.04	M	LER
101023889	20131110	153228.5	49.149	8.158	-0.38	M	LER
101023890	20131110	205727.5	49.151	8.155	-0.09	M	LER
101023891	20131111	4124.2	49.148	8.158	-0.37	M	LER
101023892	20131111	33108.9	49.151	8.153	0.07	M	LER
101023893	20131112	63525.1	49.15	8.156	0.12	M	LER
101023894	20131112	132127.8	49.15	8.159	0.59	M	LER
101023895	20131112	155939.7	49.149	8.159	0.93	M	LER
101023896	20131113	12127.6	49.151	8.155	0.01	M	LER
101023897	20131113	40029.3	49.15	8.156	0.24	M	LER
101023898	20131114	44605.1	49.157	8.159	0.22	M	LER
101023899	20131114	154221.9	49.157	8.16	0.21	M	LER
101023900	20131116	42059.3	49.151	8.154	0.01	M	LER
101023901	20131116	63808.6	49.15	8.156	-0.37	M	LER
101023903	20131117	43549.1	49.146	8.16	-0.99	M	LER
101023904	20131117	51345.1	49.146	8.16	-0.08	M	LER
101023905	20131117	52424.9	49.147	8.159	0.11	M	LER
101023907	20131118	225503.4	49.147	8.158	0.11	M	LER
101023910	20131119	102422.6	49.191	8.124	0.65	M	LER
101023912	20131119	113349.3	49.19	8.125	-0.09	M	LER
101023914	20131119	164616.3	49.187	8.122	0.79	M	LER
101023915	20131119	164532.8	49.186	8.123	0.59	M	LER
101023917	20131119	234620.5	49.191	8.125	0.25	M	LER
101023918	20131120	40052.1	49.19	8.122	0.05	M	LER
101023921	20131123	4718.5	49.149	8.158	-0.37	M	LER
101023922	20131123	51931.3	49.148	8.158	0.66	M	LER
101023923	20131124	131237.2	49.188	8.123	0.02	M	LER
101023924	20131124	230110.9	49.143	8.155	0.06	M	LER
101023925	20131125	161132.6	49.148	8.159	-0.18	M	LER
101023926	20131125	195428	49.152	8.157	-0.15	M	LER
101023927	20131126	203514.2	49.155	8.159	0.04	M	LER
101023928	20131127	34528.5	49.152	8.154	-0.19	M	LER
101023929	20131127	34822.7	49.152	8.154	0.21	M	LER
101023930	20131226	33313.4	49.19	8.13	LER		
101023931	20131226	33604.9	49.189	8.124	LER		
101023932	20131226	42507.2	49.186	8.126	LER		
101023933	20131227	225734.7	49.189	8.128	LER		
101023934	20131228	81431.7	49.189	8.127	LER		
101023935	20131229	3056.5	49.192	8.126	LER		
101023936	20131201	11500.9	49.146	8.16	-0.71	M	LER
101023939	20131208	222154.6	49.146	8.168	-0.54	M	LER
101023942	20131223	91329.5	49.147	8.158	-0.04	M	LER
101023943	20131223	174103	49.151	8.153	-0.19	M	LER
101023944	20131225	20353.1	49.148	8.162	-1.1	M	LER
101023945	20131226	33254.2	49.192	8.131	0.05	M	LER
101023946	20131229	3121.7	49.19	8.127	-0.24	M	LER
101023947	20131229	20810.3	49.192	8.128	-0.31	M	LER
101023949	20140103	45415.7	49.148	8.158	0.05	M	LER
101023950	20140109	221133.3	49.146	8.159	-0.46	M	LER
101023951	20140113	232032.4	49.148	8.158	-0.46	M	LER
101023955	20140224	211519.2	49.149	8.154	-0.13	M	LER
101023957	20140226	42643.1	49.192	8.12	-0.27	M	LER
101023958	20140307	221458.5	49.18	8.127	0.26	M	LER
101023959	20140304	72224.6	49.146	8.16	0.04	M	LER
101023960	20140307	221514.7	49.183	8.123	0.19	M	LER
101023962	20140401	22302	49.195	8.116	LER		
101023963	20140416	190729.5	49.179	8.126	LER		
101023966	20140417	51220.4	49.181	8.125	0.13	M	LER
101023968	20140503	34303.9	49.15	8.157	-0.66	M	LER
101023969	20140503	205049.2	49.15	8.159	-0.84	M	LER
101023970	20140504	60555.2	49.15	8.158	-0.57	M	LER
101023971	20140504	75241.3	49.15	8.156	-0.65	M	LER
101023972	20140504	85523.4	49.151	8.156	-0.29	M	LER
101023973	20140505	161357.8	49.194	8.122	0.16	M	LER
101023974	20140506	40731.5	49.184	8.097	-0.05	M	LER
101023975	20140514	231235.4	49.151	8.164	-0.47	M	LER
101023976	20140515	175731.5	49.152	8.155	-0.32	M	LER
101023977	20140515	194525.5	49.149	8.156	LER		
101023978	20140516	160900.4	49.15	8.157	-0.03	M	LER
101023979	20140516	160922.5	49.15	8.167	-0.02	M	LER
101023980	20140517	2148.7	49.192	8.124	-0.43	M	LER
101023981	20140517	5616.8	49.147	8.158	-0.63	M	LER
101023982	20140518	131128.8	49.151	8.153	-0.27	M	LER
101023983	20140521	63930	49.149	8.156	-0.14	M	LER
101023984	20140522	191724.9	49.152	8.152	LER		
101023985	20140523	72334	49.188	8.114	0.56	M	LER
101023986	20140527	82519.5	49.158	8.144	0.07	M	LER
101023987	20140528	50235.6	49.166	8.15	LER		
101023988	20140528	171224	49.143	8.16	0.26	M	LER
101023989	20140503	30626.1	49.148	8.156	-0.4	M	LER
101023990	20140503	114758.3	49.19	8.112	0.41	M	LER
101023991	20140503	180000.8	49.149	8.154	-0.07	M	LER
101023992	20140503	180210.5	49.151	8.153	-0.59	M	LER
101023993	20140503	220345.8	49.151	8.157	-0.63	M	LER
101023994	20140503	221105.7	49.151	8.157	-0.67	M	LER
101023995	20140503	224442	49.15	8.157	-0.03	M	LER
101023996	20140503	225350.9	49.151	8.156	0.13	M	LER
101023998	20140504	23754.6	49.15	8.157	-0.99	M	LER
101023999	20140504	24905	49.15	8.159	0.06	M	LER
101024000	20140504	51931.5	49.151	8.155	-1.02	M	LER
101024001	20140504	85146.6	49.151	8.157	0.33	M	LER
101024002	20140505	53736.5	49.193	8.12	0.6	M	LER
101024003	20140505	172403.7	49.194	8.122	0.68	M	LER
101024005	20140507	232316.4	49.151	8.157	0.14	M	LER
101024006	20140512	42534.9	49.15	8.153	0.08	M	LER
101024007	20140513	5029.4	49.148	8.161	-0.29	M	LER
101024008	20140513	221619.3	49.148	8.157	-0.21	M	LER
101024009	20140513	221724.6	49.149	8.157	-0.69	M	LER
101024010	20140515	231810.8	49.148	8.153	-0.36	M	LER
101024011	20140516	141136.6	49.151	8.155	0.46	M	LER
101024012	20140517	30659.7	49.149	8.16	-0.34	M	LER
101024013	20140517	231645.3	49.152	8.15	-0.37	M	LER
101024014	20140518	234332.3	49.149	8.156	-0.3	M	LER
101024015	20140519	143131.4	49.151	8.154	0.43	M	LER
101024016	20140520	2532.4	49.147	8.157	-0.04	M	LER
101024017	20140522	35908.1	49.149	8.159	-0.04	M	LER
101024018	20140524	220224.4	49.194	8.125	0.14	M	LER
101024019	20140525	142136.1	49.188	8.113	0.43	M	LER
101024020	20140526	130357.8	49.195	8.126	0.5	M	LER
101024021	20140526	203523.5	49.151	8.169	-0.3	M	LER
101024022	20140527	84923.9	49.152	8.162	-0.06	M	LER
101024024	20140528	14519.7	49.154	8.148	-0.35	M	LER
101024025	20140604	193509.3	49.153	8.16	LER		
101024026	20140608	40037.3	49.149	8.161	0.15	M	LER
101024027	20140608	55349.3	49.152	8.161	-0.55	M	LER
101024029	20140605	152740.2	49.148	8.16	0.49	M	LER
101024030	20140608	35136.8	49.15	8.159	0.12	M	LER
101024031	20140608	35305.3	49.149	8.16	-0.28	M	LER
101024032	20140608	35419.4	49.15	8.161	-0.69	M	LER
101024033	20140608	40042.9	49.149	8.162	0.17	M	LER
101024034	20140608	40750.3	49.149	8.161	-0.5	M	LER
101024035	20140608	51449.7	49.149	8.16	-0.25	M	LER
101024037	20140608	52033.5	49.147	8.161	-0.35	M	LER
101024038	20140608	52121.2	49.151	8.161	-0.47	M	LER
101024039	20140608	55143.5	49.149	8.161	-0.48	M	LER
101024040	20140608	55751.2	49.148	8.162	0.05	M	LER
101024041	20140608	60345.9	49.15	8.159	-0.13	M	LER
101024042	20140608	60450.6	49.149	8.161	0.13	M	LER
101024043	20140608	65819.8	49.149	8.161	-0.2	M	LER
101024045	20140611	141535	49.153	8.157	0.1	M	LER
101024047	20140619	71626.1	49.142	8.153	-0.28	M	LER
101024048	20140619	233543.4	49.153	8.136	-0.67	M	LER
101024049	20140622	4410.3	49.149	8.161	-0.32	M	LER
101024050	20140622	152741.3	49.152	8.144	0.01	M	LER
101024051	20140625	14945.9	49.151	8.158	-0.5	M	LER
101024053	20140629	225304.1	49.152	8.161	-0.88	M	LER
101024054	20140630	144304.7	49.153	8.164	0.21	M	LER
101024055	20140705	211052.2	49.152	8.163	-0.9	M	LER
101024056	20140705	233057.8	49.153	8.159	LER		
101024057	20140705	204831.1	49.153	8.161	-0.16	M	LER
101024058	20140706	25010.7	49.154	8.156	-0.79	M	LER
101024060	20140708	190704.3	49.19	8.126	0.42	M	LER
101024061	20140708	190829.4	49.189	8.128	-0.25	M	LER
101024063	20140709	212355.6	49.19	8.113	0.95	M	LER
101024065	20140715	15036.9	49.183	8.119	-0.56	M	LER
101024066	20140717	24702.2	49.189	8.114	0.15	M	LER
101024067	20140718	63650.3	49.145	8.161	0.45	M	LER
101024071	20140803	12831.9	49.147	8.161	-0.89	M	LER
101024074	20140822	20244.7	49.151	8.155	0.02	M	LER
101024076	20140930	195332.7	49.152	8.119	LER		
101024077	20140901	41353.1	49.148	8.157	-0.43	M	LER
101024079	20140917	212948.1	49.152	8.151	-0.47	M	LER
101024080	20140924	80220.2	49.15	8.155	0.24	M	LER
101024081	20140924	80512.1	49.151	8.154	0.4	M	LER
101024082	20140925	222226.7	49.152	8.16	-0.84	M	LER
101024084	20140928	51800.4	49.147	8.158	-0.68	M	LER
101024086	20141010	164150	49.148	8.157	0.21	M	LER
101024087	20141010	231831.3	49.147	8.158	-0.55	M	LER
101024088	20141011	64924.4	49.145	8.157	0.33	M	LER
101024089	20141011	75321.4	49.149	8.158	-0.21	M	LER
101024090	20141013	60147.3	49.153	8.141	0.13	M	LER
101024091	20141015	215431.9	49.151	8.156	-0.08	M	LER
101024092	20141017	74714.9	49.144	8.16	-0.14	M	LER
101024094	20141025	21302.6	49.151	8.157	-0.51	M	LER
101024095	20141126	11422.2	49.151	8.159	LER		
101024096	20141128	84826.5	49.15	8.157	0.05	M	LER
101024097	20141102	151546.7	49.155	8.141	-0.29	M	LER
101024098	20141109	215845.5	49.149	8.16	-0.89	M	LER
101024099	20141109	224146.2	49.193	8.109	0.18	M	LER
101024102	20141205	72917.5	49.15	8.162	-0.06	M	LER
101024105	20141226	63417.6	49.15	8.158	0.41	M	LER
101024106	20141226	63529.5	49.148	8.161	-0.59	M	LER
101024107	20141226	63944.4	49.149	8.16	-1.04	M	LER
101024108	20141230	34755.5	49.196	8.128	-0.65	M	LER
101024109	20141230	63301.6	49.19	8.129	0.5	M	LER
101024110	20150109	175435.6	49.149	8.16	-0.37	M	LER
101024111	20150117	145402.7	49.148	8.159	-0.31	M	LER
101024112	20150117	222630.1	49.15	8.16	-0.09	M	LER
101024113	20150119	25844.9	49.151	8.161	-0.62	M	LER
101024114	20150119	32517.4	49.149	8.158	-0.65	M	LER
101024115	20150119	181322.1	49.147	8.151	-0.36	M	LER
101024116	20150126	11751.2	49.192	8.128	LER		
101024117	20150126	11817.6	49.178	8.116	-0.54	M	LER
101024118	20150129	81742.1	49.162	8.144	LER		
101024119	20150101	170434.8	49.154	8.163	-0.75	M	LER
101024120	20150104	154328.7	49.154	8.167	-0.31	M	LER
101024121	20150111	22822.2	49.164	8.154	-0.69	M	LER
101024123	20150117	145205.3	49.152	8.163	-0.05	M	LER
101024124	20150117	195722.5	49.15	8.157	-0.24	M	LER
101024126	20150117	222626.8	49.146	8.155	-0.11	M	LER
101024127	20150117	222934.7	49.149	8.154	-0.37	M	LER
101024128	20150117	231801.8	49.15	8.162	-0.54	M	LER
101024129	20150118	35038.3	49.152	8.156	-0.13	M	LER
101024131	20150122	233137.8	49.158	8.158	0.03	M	LER
101024133	20150126	11727.4	49.188	8.128	0.51	M	LER
101024134	20150126	11744.1	49.192	8.127	0.07	M	LER
101024136	20150131	24825.7	49.15	8.156	-0.49	M	LER
101024137	20150204	204423	49.147	8.157	LER		
101024138	20150215	83424.5	49.158	8.157	-0.46	M	LER
101024139	20150216	23941	49.148	8.157	-0.46	M	LER
101024140	20150226	132310.3	49.151	8.158	-0.09	M	LER
101024143	20150212	143134.5	49.149	8.16	0.59	M	LER
101024145	20150220	220416.4	49.146	8.154	-0.45	M	LER
101024147	20150226	221747.3	49.151	8.16	-0.21	M	LER
101024148	20150227	1339.3	49.151	8.159	-0.45	M	LER
101024149	20150227	33329.4	49.151	8.159	-0.37	M	LER
101024150	20150306	215728.4	49.15	8.154	0.57	M	LER
101024151	20150306	233840.8	49.15	8.158	-0.23	M	LER
101024152	20150306	233921.2	49.15	8.155	-0.62	M	LER
101024153	20150307	31315.8	49.149	8.154	-0.74	M	LER
101024154	20150307	31834.5	49.149	8.154	LER		
101024155	20150307	31832	49.149	8.156	-0.23	M	LER
101024156	20150307	33920.5	49.148	8.155	-0.66	M	LER
101024157	20150307	55124.5	49.149	8.153	-0.66	M	LER
101024158	20150307	102612.5	49.15	8.15	-0.05	M	LER
101024159	20150307	104030	49.151	8.147	-0.13	M	LER
101024160	20150309	154344.9	49.151	8.157	LER		
101024161	20150309	154338.6	49.148	8.159	0.14	M	LER
101024162	20150321	25543.2	49.151	8.155	-0.42	M	LER
101024165	20150306	213920.4	49.148	8.153	-0.19	M	LER
101024166	20150306	215746.4	49.15	8.156	0.55	M	LER
101024167	20150306	222303.4	49.153	8.15	-0.69	M	LER
101024169	20150307	23304	49.149	8.156	0.63	M	LER
101024170	20150307	23558.4	49.149	8.158	0.22	M	LER
101024171	20150307	24758.7	49.149	8.156	0.41	M	LER
101024173	20150307	31457.8	49.15	8.157	-0.06	M	LER
101024174	20150307	31724.5	49.151	8.159	-0.06	M	LER
101024175	20150307	31840.3	49.149	8.156	-0.33	M	LER
101024176	20150307	32615.8	49.15	8.156	-0.23	M	LER
101024179	20150307	35159.1	49.151	8.155	-0.49	M	LER
101024180	20150307	35705.5	49.149	8.151	-0.3	M	LER
101024181	20150307	40400	49.149	8.156	-0.48	M	LER
101024182	20150307	103916.2	49.151	8.158	0.32	M	LER
101024183	20150307	104622.1	49.15	8.154	0.47	M	LER
101024184	20150307	104631.6	49.15	8.154	0.46	M	LER
101024185	20150307	162436.6	49.15	8.154	-0.11	M	LER
101024186	20150308	82943.4	49.15	8.156	0.01	M	LER
101024187	20150308	101033.3	49.15	8.157	0.15	M	LER
101024188	20150308	111710.6	49.151	8.151	-0.61	M	LER
